Date,EURUSD=X,GBPUSD=X,JPY=X
2017-07-25,1.1638869047164917,1.3031013011932373,111.23200225830078
2017-07-26,1.1644561290740967,1.3027619123458862,112.00299835205078
2017-07-27,1.1728004217147827,1.311475396156311,111.12799835205078
2017-07-28,1.1688660383224487,1.3076680898666382,111.09700012207031
2017-07-31,1.1747292280197144,1.3144922256469727,110.51000213623047
2017-08-01,1.182410478591919,1.3195397853851318,110.35900115966797
2017-08-02,1.1811256408691406,1.3207945823669434,110.43199920654297
2017-08-03,1.1851149797439575,1.3228389024734497,110.75700378417969
2017-08-04,1.1884952783584595,1.314405918121338,109.9000015258789
2017-08-07,1.1778424978256226,1.3046995401382446,110.78600311279297
2017-08-08,1.1800941228866577,1.3037809133529663,110.75
2017-08-09,1.1754610538482666,1.2986170053482056,110.10199737548828
2017-08-10,1.1761523485183716,1.3014055490493774,110.04900360107422
2017-08-11,1.177024483680725,1.2976733446121216,109.10600280761719
2017-08-14,1.182550311088562,1.3005930185317993,109.2300033569336
2017-08-15,1.1775789260864258,1.2965123653411865,109.93199920654297
2017-08-16,1.1741223335266113,1.2867032289505005,110.59600067138672
2017-08-17,1.1774264574050903,1.2891582250595093,109.9990005493164
2017-08-18,1.1715501546859741,1.2865046262741089,109.3280029296875
2017-08-21,1.1756268739700317,1.2873657941818237,109.31999969482422
2017-08-22,1.1811953783035278,1.289823293685913,108.94400024414062
2017-08-23,1.176221489906311,1.2823965549468994,109.73100280761719
2017-08-24,1.1816558837890625,1.28037691116333,108.91000366210938
2017-08-25,1.1802195310592651,1.280393362045288,109.51399993896484
2017-08-28,1.1951857805252075,1.2905224561691284,109.34600067138672
2017-08-29,1.1963869333267212,1.2927078008651733,108.73699951171875
2017-08-30,1.1970456838607788,1.292657732963562,109.79000091552734
2017-08-31,1.1893434524536133,1.2920564413070679,110.45999908447266
2017-09-01,1.1910432577133179,1.2941633462905884,110.12899780273438
2017-09-04,1.1882835626602173,1.2965123653411865,109.79499816894531
2017-09-05,1.1893434524536133,1.2924071550369263,109.80999755859375
2017-09-06,1.1924067735671997,1.3041210174560547,108.60199737548828
2017-09-07,1.1927765607833862,1.3049719333648682,109.13400268554688
2017-09-08,1.2029062509536743,1.3104785680770874,108.2699966430664
2017-09-11,1.2017642259597778,1.3197661638259888,108.23100280761719
2017-09-12,1.1959433555603027,1.3169677257537842,109.3949966430664
2017-09-13,1.1974613666534424,1.3289213180541992,110.22599792480469
2017-09-14,1.1890605688095093,1.3206027746200562,110.51499938964844
2017-09-15,1.1921650171279907,1.3399077653884888,109.91899871826172
2017-09-18,1.193716287612915,1.3575152158737183,111.1969985961914
2017-09-19,1.1959290504455566,1.3516618013381958,111.49600219726562
2017-09-20,1.199256420135498,1.3515340089797974,111.5780029296875
2017-09-21,1.1872113943099976,1.3489633798599243,112.5459976196289
2017-09-22,1.194557547569275,1.3579760789871216,112.4520034790039
2017-09-25,1.1927196979522705,1.3507307767868042,112.44400024414062
2017-09-26,1.185564637184143,1.3477815389633179,111.76100158691406
2017-09-27,1.1786059141159058,1.3448090553283691,112.37699890136719
2017-09-28,1.1749638319015503,1.3398897647857666,112.86000061035156
2017-09-29,1.178175449371338,1.343021035194397,112.46700286865234
2017-10-02,1.1807351112365723,1.3394052982330322,112.63800048828125
2017-10-03,1.173378348350525,1.3275628089904785,112.7699966430664
2017-10-04,1.1747568845748901,1.3241175413131714,112.8479995727539
2017-10-05,1.175723671913147,1.323276400566101,112.822998046875
2017-10-06,1.1712344884872437,1.3112690448760986,112.77400207519531
2017-10-09,1.1742464303970337,1.3084039688110352,112.5510025024414
2017-10-10,1.1741636991500854,1.314405918121338,112.65799713134766
2017-10-11,1.1814883947372437,1.3211086988449097,112.34500122070312
2017-10-12,1.1865493059158325,1.3239772319793701,112.43399810791016
2017-10-13,1.1831799745559692,1.326435923576355,112.23899841308594
2017-10-16,1.181404709815979,1.3288860321044922,111.88200378417969
2017-10-17,1.1794538497924805,1.3252933025360107,112.19499969482422
2017-10-18,1.1771907806396484,1.319487452507019,112.21299743652344
2017-10-19,1.1795234680175781,1.321300745010376,113.01300048828125
2017-10-20,1.184805989265442,1.3150626420974731,112.68000030517578
2017-10-23,1.175364375114441,1.3189828395843506,114.0479965209961
2017-10-24,1.1759172677993774,1.3206549882888794,113.33999633789062
2017-10-25,1.1759034395217896,1.3131976127624512,113.94599914550781
2017-10-26,1.182075023651123,1.327351450920105,113.55799865722656
2017-10-27,1.163724422454834,1.3130252361297607,114.1240005493164
2017-10-30,1.1604562997817993,1.3134045600891113,113.73899841308594
2017-10-31,1.1652703285217285,1.3212482929229736,112.99600219726562
2017-11-01,1.165175199508667,1.3292216062545776,113.6500015258789
2017-11-02,1.1628718376159668,1.3255391120910645,114.1520004272461
2017-11-03,1.1661807298660278,1.30532968044281,114.01599884033203
2017-11-06,1.1614941358566284,1.30804443359375,114.1780014038086
2017-11-07,1.1612648963928223,1.3175057172775269,113.77100372314453
2017-11-08,1.1601063013076782,1.3172106742858887,113.76100158691406
2017-11-09,1.15968918800354,1.3113033771514893,113.927001953125
2017-11-10,1.164686679840088,1.3144404888153076,113.375
2017-11-13,1.1661127805709839,1.312026023864746,113.68599700927734
2017-11-14,1.1664936542510986,1.3123359680175781,113.58499908447266
2017-11-15,1.1792869567871094,1.3157894611358643,113.4020004272461
2017-11-17,1.1777453422546387,1.3200448751449585,113.02799987792969
2017-11-20,1.1731857061386108,1.3202714920043945,112.03800201416016
2017-11-21,1.1741223335266113,1.3245033025741577,112.5510025024414
2017-11-22,1.173722743988037,1.3245558738708496,112.34100341796875
2017-11-23,1.1814744472503662,1.3316820859909058,111.31300354003906
2017-11-24,1.1853959560394287,1.330672025680542,111.25399780273438
2017-11-27,1.1926485300064087,1.3324450254440308,111.6709976196289
2017-11-28,1.1904903650283813,1.3322319984436035,111.16999816894531
2017-11-29,1.184805989265442,1.3365410566329956,111.64800262451172
2017-11-30,1.18519926071167,1.3417235612869263,112.00199890136719
2017-12-01,1.1898245811462402,1.3529969453811646,112.55599975585938
2017-12-04,1.1859863996505737,1.349400281906128,112.86399841308594
2017-12-05,1.1867746114730835,1.347527265548706,112.4990005493164
2017-12-06,1.1832919120788574,1.341525673866272,112.46399688720703
2017-12-07,1.1804285049438477,1.3392258882522583,112.29100036621094
2017-12-08,1.1772184371948242,1.348435878753662,113.1729965209961
2017-12-11,1.1769968271255493,1.3392080068588257,113.54299926757812
2017-12-12,1.1777591705322266,1.334935188293457,113.54000091552734
2017-12-13,1.1742602586746216,1.331948161125183,113.54499816894531
2017-12-14,1.1835860013961792,1.3409678936004639,112.78199768066406
2017-12-15,1.1774957180023193,1.3432915210723877,112.39600372314453
2017-12-18,1.1743566989898682,1.3317352533340454,112.71600341796875
2017-12-19,1.1784253120422363,1.3380789756774902,112.56800079345703
2017-12-20,1.1841325759887695,1.3386881351470947,112.98300170898438
2017-12-21,1.1878176927566528,1.3372023105621338,113.24099731445312
2017-12-22,1.1857331991195679,1.338043212890625,113.322998046875
2017-12-25,1.1856067180633545,1.3365052938461304,113.30799865722656
2017-12-26,1.187253713607788,1.3376137018203735,113.3030014038086
2017-12-27,1.1857894659042358,1.337470531463623,113.2030029296875
2017-12-28,1.1900794506072998,1.3403927087783813,113.21700286865234
2017-12-29,1.1941723823547363,1.344085931777954,112.875
2018-01-01,1.200494647026062,1.351607084274292,112.66600036621094
2018-01-02,1.2011579275131226,1.3511322736740112,112.7699966430664
2018-01-03,1.2063454389572144,1.359619379043579,112.24400329589844
2018-01-04,1.2010425329208374,1.3511322736740112,112.60700225830078
2018-01-05,1.2068840265274048,1.3552889823913574,112.78299713134766
2018-01-08,1.2037460803985596,1.3575890064239502,113.15399932861328
2018-01-09,1.1970456838607788,1.3571282625198364,113.14099884033203
2018-01-10,1.1929330825805664,1.353234887123108,112.75499725341797
2018-01-11,1.1956144571304321,1.351278305053711,111.44400024414062
2018-01-12,1.2042099237442017,1.3541878461837769,111.29399871826172
2018-01-15,1.2192296981811523,1.3733056783676147,111.0999984741211
2018-01-16,1.2268433570861816,1.379824161529541,110.58100128173828
2018-01-17,1.227129340171814,1.3798813819885254,110.38800048828125
2018-01-18,1.218397855758667,1.382800817489624,111.3759994506836
2018-01-19,1.2236607074737549,1.3894678354263306,111.0260009765625
2018-01-22,1.2255502939224243,1.3891589641571045,110.68399810791016
2018-01-23,1.2256253957748413,1.3984841108322144,110.96600341796875
2018-01-24,1.2310267686843872,1.401738166809082,110.10700225830078
2018-01-25,1.239111304283142,1.4220906496047974,109.32599639892578
2018-01-26,1.239234209060669,1.4150274991989136,109.7040023803711
2018-01-29,1.2428072690963745,1.4149274826049805,108.63899993896484
2018-01-30,1.2381141185760498,1.4076577425003052,108.9260025024414
2018-01-31,1.2409565448760986,1.4155884981155396,108.73200225830078
2018-02-01,1.241865873336792,1.420051097869873,109.20099639892578
2018-02-02,1.2510008811950684,1.4266760349273682,109.40599822998047
2018-02-05,1.244694471359253,1.411133885383606,110.03500366210938
2018-02-06,1.2367818355560303,1.3943694829940796,109.09500122070312
2018-02-07,1.2381294965744019,1.395868182182312,109.62699890136719
2018-02-08,1.2268133163452148,1.3879250288009644,109.19599914550781
2018-02-09,1.2260762453079224,1.3934950828552246,108.52899932861328
2018-02-12,1.2252799272537231,1.3827433586120605,108.80000305175781
2018-02-13,1.2303755283355713,1.3852334022521973,108.69000244140625
2018-02-14,1.235376238822937,1.3886960744857788,107.76399993896484
2018-02-15,1.2467273473739624,1.401581048965454,106.58699798583984
2018-02-16,1.2503595352172852,1.4104173183441162,106.11100006103516
2018-02-19,1.241187572479248,1.4031543731689453,106.26100158691406
2018-02-20,1.2398641109466553,1.3992668390274048,106.70899963378906
2018-02-21,1.233532428741455,1.4001091718673706,107.38099670410156
2018-02-22,1.2281843423843384,1.3910139799118042,107.55500030517578
2018-02-23,1.2326656579971313,1.3953033685684204,106.81400299072266
2018-02-26,1.228712558746338,1.3968042135238647,107.0739974975586
2018-02-27,1.2315573692321777,1.3966480493545532,107.06900024414062
2018-02-28,1.2230321168899536,1.3906078338623047,107.4260025024414
2018-03-01,1.2191256284713745,1.375421166419983,106.63999938964844
2018-03-02,1.2270842790603638,1.377543330192566,106.16300201416016
2018-03-05,1.2315422296524048,1.3795006275177002,105.55599975585938
2018-03-06,1.2336541414260864,1.3852334022521973,106.25
2018-03-07,1.2416653633117676,1.390008568763733,105.53700256347656
2018-03-08,1.2414649724960327,1.390627145767212,106.18599700927734
2018-03-09,1.2306632995605469,1.3805670738220215,106.40599822998047
2018-03-12,1.2308752536773682,1.38554048538208,106.89099884033203
2018-03-13,1.2339584827423096,1.3907625675201416,106.26000213623047
